Year,Ticker,Company,dldte,company status,dlrsn,Current Assets(act),Assets Total(at),Capital Expenditures (capx),Common Equity Total (ceq),Cash and Short-Term Investments (che),Debt in Current Liabilities - Total (dlc),Long-Term Debt - Issuance (dltis),Long-Term Debt - Reduction (dltr),Long-Term Debt - Total (dltt),Cash Dividends Paid (dv),ebit,ebitda,Gross Profit (gp),Inventories - Total (invt),Short-Term Investments - Total (ivst),Current Liabilities - Total (lct),Liabilities - Total (lt),Net Income/Loss (ni),Notes Payable - Short-Term Borrowings (np),Operating Activities - Net Cash Flow (oancf),Operating Income After Depreciation (oiadp),"Property, Plant, and Equipment - Net (ppent)",Retained Earnings (re),Receivables - Total (rect),Revenue - Total (revt),Sales/Turnover - Net (sale),Stockholders Equity - Parent (seq),Special Items (spi),Deferred Taxes and Investment Tax Credit (txditc),Working Capital (wcap),Market Value - Total (mkvalt),Price Close - Fiscal Year (prcc_f),act_scaled,che_scaled,lct_scaled,dlc_scaled,np_scaled,wcap_scaled,ivst_scaled,ni_scaled,ebit_scaled,ebitda_scaled,gp_scaled,log_revt,oiadp_scaled,dltt_scaled,lt_scaled,ceq_scaled,seq_scaled,txditc_scaled,log_at,rect_scaled,invt_scaled,ppent_scaled,sale_scaled,oancf_scaled,capx_scaled,dv_scaled,dltr_scaled,dltis_scaled,log_mkvalt,prcc_f_scaled,re_scaled,spi_scaled,Market Value - Total (mkvalt)_naflag,Price Close - Fiscal Year (prcc_f)_naflag,Operating Activities - Net Cash Flow (oancf)_naflag,Deferred Taxes and Investment Tax Credit (txditc)_naflag,Retained Earnings (re)_naflag
2020.0,BBW,BUILD-A-BEAR WORKSHOP INC,,A,,100.193,261.372,5.046,67.308,34.84,32.402,0.0,0.0,101.462,0.0,-25.132,-11.84,118.047,46.947,0.0,89.328,194.064,-22.983,0.0,13.386,-25.132,157.798,-5.673,8.295,255.31,255.31,67.308,4.956,0.0,10.865,89.3729,5.61,0.383334864,0.390023285,0.341765759,0.123968903,0.0,0.041569105,0.0,-0.087932143,-0.09615414,-0.061010801,0.462367318,5.546387649,-0.09615414,1.507428537,0.74248198,0.25751802,1.0,0.0,5.569763344,0.032489914,0.183882339,0.60372955,0.976807003,0.0512143611404435,0.376961004,0.0,0.0,0.0,4.492817504234628,0.2581090407177364,-0.021704696754051695,0.01896148,0,0,0,0,0
2021.0,BBW,BUILD-A-BEAR WORKSHOP INC,,A,,129.998,266.324,8.13,93.683,32.845,25.245,0.0,0.0,73.307,19.933,48.463,60.739,230.231,71.809,0.0,97.382,172.641,47.265,0.0,28.077,48.463,126.637,18.031,11.701,411.522,411.522,93.683,2.242,0.0,32.616,288.0446,17.84,0.488119734,0.33727999,0.365652363,0.094790556,0.0,0.122467371,0.0,0.177471801,0.181970082,0.351822568,0.559462192,6.022289538,0.181970082,0.78250056,0.648236734,0.351763266,1.0,0.0,5.588461406,0.028433474,0.174496139,0.475499767,1.545193073,0.10542422012285788,0.289560851,0.421728552,0.0,0.0,5.663115329257313,0.8322836482388616,0.06770324867454679,0.008418318,0,0,0,0,0
2022.0,BBW,BUILD-A-BEAR WORKSHOP INC,,A,,147.431,280.794,13.634,119.117,42.198,27.436,0.0,0.0,59.08,0.0,61.943,74.425,258.354,70.485,0.0,101.151,161.677,47.985,0.0,47.276,61.943,122.55,49.101,15.374,467.937,467.937,119.117,0.0,0.0,46.28,363.5371,24.56,0.525050393,0.417178278,0.360232056,0.09770864,0.0,0.164818337,0.0,0.170890404,0.220599443,0.460331401,0.552112784,6.150468431,0.220599443,0.495982941,0.575785095,0.424214905,1.0,0.0,5.641176308,0.03285485,0.150629251,0.43644095,1.666477916,0.1683654209135523,0.288391573,0.0,0.0,0.0,5.8958813550392,1.8179126572908955,0.17486484753947734,0.0,0,0,0,0,0
2023.0,BBW,BUILD-A-BEAR WORKSHOP INC,,A,,127.772,272.325,18.295,129.662,44.327,25.961,0.0,0.0,57.609,22.062,66.0,79.657,278.049,63.499,0.0,83.733,142.663,52.805,0.0,64.31,66.0,128.705,63.19,8.569,486.114,486.114,129.662,-0.6,0.0,44.039,319.2952,22.53,0.469189388,0.529385069,0.307474525,0.095330946,0.0,0.161714863,0.0,0.193904342,0.242357477,0.558357808,0.571983115,6.188498182,0.242357477,0.444301337,0.523870375,0.476129625,1.0,0.0,5.610661563,0.017627552,0.130625738,0.472615441,1.78505095,0.23615165702744884,0.284481418,0.417801345,0.0,0.0,5.766116066723307,1.4090056285178236,0.2320389240796842,-0.00220325,0,0,0,0,0
2024.0,BBW,BUILD-A-BEAR WORKSHOP INC,,A,,126.298,289.956,19.317,139.082,27.758,26.841,0.0,0.0,70.155,0.0,66.28,81.052,287.29,69.775,0.0,79.394,150.874,51.785,0.0,64.31,66.28,149.961,76.962,16.096,496.404,496.404,139.082,0.0,0.0,46.904,569.2613,42.34,0.435576432,0.349623397,0.273813958,0.092569217,0.0,0.161762474,0.0,0.178596063,0.228586406,0.537216485,0.578742315,6.209402573,0.228586406,0.504414662,0.52033412,0.47966588,1.0,0.0,5.673172053,0.032425202,0.140560914,0.517185366,1.711997682,0.22179227193091364,0.0,0.0,0.0,0.0,6.344339555427547,1.9020664869721473,0.26542647850018625,0.0,0,0,0,0,0
1973.0,BBWI,BATH & BODY WORKS INC,,A,,4.272,7.234,1.106,2.833,1.964,0.109,1.0,0.109,2.176,0.013,1.872,2.06,5.841,1.993,1.465,2.115,4.401,0.954,0.0,492.879,1.872,2.607,1.835,0.281,17.378,17.378,2.833,0.0,0.11,2.157,7732.725,16.24997663,0.59054465,0.928605201,0.292369367,0.015067736,0.0,0.298175283,0.692671395,0.131877246,0.258777993,0.468075437,0.336114628,2.911154297,0.258777993,0.768090364,0.608377108,0.391622892,1.0,0.015205972,2.108271923,0.01616987,0.114685234,0.360381532,2.402267072,68.13367431573127,0.0,0.013626834,0.050091912,0.138236107,8.95321660209903,1.547618674625404,0.2536632568426873,0.0,0,0,0,0,0
1974.0,BBWI,BATH & BODY WORKS INC,,A,,7.413,12.116,1.962,4.347,2.845,0.409,1.6,0.407,3.369,0.013,2.985,3.294,8.744,4.053,2.391,4.16,7.769,1.528,0.0,492.879,2.985,4.259,3.349,0.49,25.983,25.983,4.347,0.0,0.24,3.253,7732.725,8.99999142,0.611835589,0.683894231,0.343347639,0.033757016,0.0,0.26848795,0.574759615,0.126114229,0.246368438,0.423992792,0.33652773,3.295207038,0.246368438,0.775017253,0.641218224,0.358781776,1.0,0.019808518,2.573832859,0.018858484,0.155986607,0.351518653,2.144519643,40.68000990425883,0.0,0.008507853,0.120807361,0.132056784,8.95321660209903,1.2857130600000002,0.2764113568834599,0.0,0,0,0,0,0
1975.0,BBWI,BATH & BODY WORKS INC,,A,,8.813,16.459,3.148,6.46,3.001,0.009,5.0,3.106,5.263,0.08,4.418,4.968,13.152,5.198,2.585,4.361,9.999,2.193,0.0,492.879,4.418,6.857,5.462,0.401,39.54,39.54,6.46,0.0,0.375,4.452,7732.725,19.99998808,0.535451729,0.688144921,0.264961419,0.000546813,0.0,0.270490309,0.592753956,0.133240173,0.26842457,0.496849685,0.33262519,3.702289141,0.26842457,0.814705882,0.607509569,0.392490431,1.0,0.022783887,2.859855275,0.010141629,0.131461811,0.416610973,2.40233307,29.945865483929765,0.0,0.036479708,0.590157705,0.303785163,8.95321660209903,1.8390796055065597,0.33185491220608787,0.0,0,0,0,0,0
1976.0,BBWI,BATH & BODY WORKS INC,,A,,16.044,26.671,3.824,11.21,1.951,0.156,0.0,0.152,5.11,0.188,9.383,10.566,23.96,12.489,1.0,9.671,15.461,4.757,0.0,492.879,9.383,9.499,10.028,1.29,68.866,68.866,11.21,0.0,0.68,6.373,7732.725,19.74999332,0.601552248,0.201737152,0.362603577,0.00584905,0.0,0.238948671,0.103401923,0.178358517,0.351805332,0.683396934,0.347922052,4.246579122,0.351805332,0.455842997,0.5796933,0.4203067,1.0,0.025495857,3.320384933,0.01873203,0.181352191,0.356154625,2.582055416,18.479959506580183,0.0,0.039520706,0.029745597,0.0,8.95321660209903,1.7081105625054527,0.37598890180345695,0.0,0,0,0,0,0
1977.0,BBWI,BATH & BODY WORKS INC,,A,,23.011,46.129,14.892,19.302,2.259,0.15,6.225,0.41,10.925,0.445,16.26,18.302,42.288,18.439,1.0,14.872,26.827,8.32,0.0,492.879,16.26,21.971,17.903,1.669,117.026,117.026,19.302,0.0,1.03,8.139,7732.725,18.49998093,0.498840209,0.151896181,0.322400225,0.003251751,0.0,0.176439984,0.067240452,0.180363762,0.352489757,0.682223133,0.361355596,4.770904939,0.352489757,0.566003523,0.581564742,0.418435258,1.0,0.022328687,3.852888523,0.014261788,0.157563277,0.476294739,2.536929047,10.684796982375513,0.0,0.053485577,0.037528604,0.134947647,8.95321660209903,1.6263768483227097,0.3881072644106744,0.0,0,0,0,0,0
1978.0,BBWI,BATH & BODY WORKS INC,,A,,43.019,96.39,32.893,36.727,2.068,0.212,32.775,7.54,36.16,0.742,21.148,24.741,63.99,33.675,0.0,21.409,59.663,11.867,0.0,492.879,21.148,51.483,33.438,6.316,203.457,203.457,36.727,0.0,2.094,21.61,7732.725,16.49998856,0.446301484,0.09659489,0.222108103,0.002199398,0.0,0.224193381,0.0,0.123114431,0.219400353,0.414679114,0.314513632,5.320357684,0.219400353,0.984561767,0.618974997,0.381025003,1.0,0.021724245,4.578723536,0.031043415,0.165514089,0.534111422,2.110768752,5.11338313103019,0.0,0.062526334,0.208517699,0.340024899,8.95321660209903,1.450549053109361,0.34690320572673516,0.0,0,0,0,0,0
1979.0,BBWI,BATH & BODY WORKS INC,,A,,43.488,109.735,18.729,41.399,4.273,0.222,5.0,0.554,40.606,1.054,8.845,15.402,61.585,25.227,0.7,23.288,68.336,4.496,0.0,492.879,8.845,63.655,36.694,13.268,237.972,237.972,41.399,0.0,4.442,20.2,7732.725,5.74999952,0.396300178,0.183485057,0.212220349,0.002023056,0.0,0.184079829,0.030058399,0.040971431,0.080603272,0.225386326,0.25879095,5.47634639,0.080603272,0.980844948,0.622736593,0.377263407,1.0,0.040479337,4.70713996,0.055754459,0.10600827,0.580079282,2.168606188,4.491538706884768,0.0,0.234430605,0.013643304,0.045564314,8.95321660209903,0.5054950965542968,0.33438738779787675,0.0,0,0,0,0,0
1980.0,BBWI,BATH & BODY WORKS INC,,A,,50.702,120.687,12.897,49.308,3.267,0.23,0.0,6.181,34.425,1.2,14.366,22.785,77.386,35.892,0.0,30.228,71.379,8.361,0.0,492.879,14.366,67.542,43.855,10.648,265.333,265.333,49.308,0.0,6.726,20.474,7732.725,9.12499809,0.420111528,0.108078603,0.250466082,0.001905756,0.0,0.169645446,0.0,0.069278381,0.11903519,0.319211533,0.291656145,5.584747406,0.11903519,0.69816257,0.591439012,0.408560988,1.0,0.05573094,4.801452174,0.040130704,0.135271527,0.559646026,2.198521796,4.083944418205772,0.0,0.143523502,0.179549746,0.0,8.95321660209903,0.7448981535194583,0.3633779943158749,0.0,0,0,0,0,0
1981.0,BBWI,BATH & BODY WORKS INC,,A,,58.466,142.658,24.98,83.15,11.326,0.342,0.0,6.345,16.571,2.046,38.386,49.254,120.115,37.453,10.195,34.738,59.508,22.386,0.0,492.879,38.386,81.001,73.52,7.832,364.9,364.9,83.15,0.0,8.199,23.728,7732.725,15.12499237,0.409833308,0.326040647,0.243505447,0.002397342,0.0,0.166327861,0.293482641,0.156920748,0.269077093,0.827687034,0.329172376,5.902360072,0.269077093,0.199290439,0.41713749,0.58286251,1.0,0.057473118,4.967435475,0.021463415,0.102639079,0.567798511,2.557865665,3.4549692271025814,0.0,0.091396408,0.382897834,0.0,8.95321660209903,1.2099995919119317,0.5153584096230145,0.0,0,0,0,0,0
1982.0,BBWI,BATH & BODY WORKS INC,,A,,125.002,320.392,35.506,122.578,5.489,0.326,110.439,80.13,74.411,0.0,70.943,93.095,231.526,94.91,0.0,102.115,197.814,33.592,0.0,492.879,70.943,167.862,95.703,19.04,721.394,721.394,122.578,0.0,21.288,22.887,7732.725,24.24999619,0.390153312,0.053753121,0.318718944,0.001017504,0.0,0.071434368,0.0,0.104846563,0.221425629,0.470618864,0.320942509,6.582570696,0.221425629,0.607050205,0.61741242,0.38258758,1.0,0.066443607,5.772661562,0.026393344,0.131564721,0.523926939,2.251598042,1.5383623810831732,0.0,0.0,1.076856916,0.344699618,8.95321660209903,2.0103625526075746,0.29870596019875656,0.0,0,0,0,0,0
1983.0,BBWI,BATH & BODY WORKS INC,,A,,169.43,377.396,52.016,192.576,1.282,0.346,0.0,52.648,21.763,7.056,135.377,163.404,355.643,115.608,0.0,129.299,184.82,70.939,0.0,492.879,135.377,180.342,144.898,44.201,1085.89,1085.89,192.576,8.0,33.758,40.131,7732.725,22.24999809,0.448944875,0.009915003,0.342608295,0.000916809,0.0,0.10633658,0.0,0.187969666,0.358713394,0.884125095,0.327512916,6.991075686,0.358713394,0.113009929,0.489724321,0.510275679,1.0,0.089449809,5.935941266,0.04070486,0.106463822,0.477858801,2.877322494,1.3059995336463555,0.0,0.099465738,2.419151771,0.0,8.95321660209903,1.575221103716814,0.38394153621130056,0.021197893,0,0,0,0,0
1984.0,BBWI,BATH & BODY WORKS INC,,A,,256.476,567.152,117.684,275.403,7.494,1.677,38.29,0.0,60.139,14.263,173.102,207.628,459.047,190.014,0.0,189.216,291.749,92.495,0.0,492.879,173.102,267.528,223.13,45.912,1363.334,1363.334,275.403,-7.3,42.394,67.26,7732.725,32.49999619,0.452217395,0.03960553,0.333624848,0.002956879,0.0,0.118592547,0.0,0.163086792,0.305212712,0.711666535,0.336709126,7.218421676,0.305212712,0.218367265,0.514410599,0.485589401,1.0,0.074748921,6.342388989,0.033676267,0.139374504,0.471704234,2.403824724,0.8690421615369425,0.0,0.15420293,0.0,0.067512766,8.95321660209903,2.499999706923077,0.39342186926961376,-0.012871329,0,0,0,0,0
1985.0,BBWI,BATH & BODY WORKS INC,,A,,416.324,1211.51,180.269,404.075,12.948,2.814,521.588,0.0,388.744,19.118,276.212,356.34,837.571,320.305,0.0,353.418,807.435,145.317,0.0,492.879,276.212,648.314,319.463,62.077,2425.71,2425.71,404.075,0.0,44.506,62.906,7732.725,34.74998474,0.343640581,0.036636504,0.291716948,0.002322721,0.0,0.051923632,0.0,0.119947008,0.227989864,0.44132345,0.345289008,7.79429171,0.227989864,0.962059024,0.666469942,0.333530058,1.0,0.036735974,7.10044787,0.02559127,0.132045875,0.535128889,2.00222037,0.4068303191884508,0.0,0.131560657,0.0,0.430527193,8.95321660209903,2.6730757492307693,0.26368994065257406,0.0,0,0,0,0,0
1986.0,BBWI,BATH & BODY WORKS INC,,A,,469.231,1377.089,196.487,781.542,3.256,0.665,0.0,143.324,70.42,29.507,438.229,535.622,1140.22,361.489,0.0,334.904,595.547,227.78,0.0,492.879,438.229,734.727,487.72,72.878,3223.696,3223.696,781.542,0.0,169.414,134.327,7732.725,39.0,0.34074123,0.009722189,0.243197063,0.000482903,0.0,0.097544167,0.0,0.165406884,0.318228524,0.899378219,0.353699604,8.078593961,0.318228524,0.090103923,0.432468054,0.567531946,1.0,0.123023276,7.228453036,0.02260697,0.112134953,0.533536322,2.340949641,0.35791368604353097,0.0,0.129541663,2.03527407,0.0,8.95321660209903,3.466667033363002,0.3541673777076137,0.0,0,0,0,0,0
1987.0,BBWI,BATH & BODY WORKS INC,,A,,544.612,1587.923,283.59,729.171,47.953,0.0,272.58,0.0,343.0,44.724,408.872,518.225,1190.528,353.693,0.0,330.316,858.752,235.188,0.0,492.879,408.872,889.155,669.013,95.06,3616.341,3616.341,729.171,0.0,174.209,214.296,7732.725,18.125,0.34297129,0.145173107,0.208017643,0.0,0.0,0.134953647,0.0,0.148110456,0.257488556,0.603462932,0.329207893,8.193494505,0.257488556,0.470397204,0.540802041,0.459197959,1.0,0.10970872,7.370811707,0.026286238,0.097804106,0.559948436,2.277403249,0.3103922545362716,0.0,0.190162763,0.0,0.171658198,8.95321660209903,2.7358490566037736,0.4213132500757279,0.0,0,0,0,0,0
1988.0,BBWI,BATH & BODY WORKS INC,,A,,1023.594,2145.506,288.972,946.207,15.276,0.0,0.0,163.048,517.952,42.982,467.418,606.44,1438.225,407.006,0.0,455.955,1199.299,245.136,0.0,492.879,467.418,1066.646,879.386,531.461,4155.277,4155.277,946.207,-12.1,198.893,567.639,7732.725,29.125,0.477087456,0.033503306,0.212516302,0.0,0.0,0.264571155,0.0,0.114255565,0.217859097,0.505662058,0.346120126,8.332375001,0.217859097,0.547398191,0.558981891,0.441018109,1.0,0.092702141,7.671596683,0.127900258,0.097949186,0.497153585,1.936735204,0.22972622775233445,0.586293999,0.175339403,0.314793649,0.0,8.95321660209903,3.7580762607234885,0.4098734750683522,-0.005639695,0,0,0,0,0
1989.0,BBWI,BATH & BODY WORKS INC,,A,,1163.744,2418.486,318.427,1240.454,21.734,0.0,250.0,322.278,445.674,57.47,625.254,785.212,1708.493,482.136,0.0,478.22,1178.032,346.926,0.0,404.239,625.254,1172.688,1168.842,596.171,4749.816,4749.816,1240.454,0.0,214.858,685.524,7732.725,32.875,0.481186991,0.045447702,0.197735277,0.0,0.0,0.283451713,0.0,0.143447595,0.258531164,0.666545561,0.35969667,8.466071672,0.258531164,0.359282972,0.487094819,0.512905181,1.0,0.088839878,7.7913104,0.125514546,0.101506248,0.484885172,1.963962578,0.1671454786176145,0.787719641,0.165654924,0.723124975,0.103370456,8.95321660209903,4.24193600385022,0.4832949208719836,0.0,0,0,0,0,0
1990.0,BBWI,BATH & BODY WORKS INC,,A,,1364.961,2871.878,428.844,1560.052,13.18,0.0,300.0,205.228,540.446,86.414,697.537,880.174,1935.676,585.166,0.0,480.957,1311.826,398.438,0.0,424.471,697.537,1395.073,1480.866,670.296,5376.109,5376.109,1560.052,0.0,254.304,884.004,7732.725,22.25,0.475285162,0.027403697,0.167471251,0.0,0.0,0.307813911,0.0,0.138737788,0.242885318,0.670953312,0.36005148,8.589906148,0.242885318,0.346428196,0.456783331,0.543216669,1.0,0.088549723,7.963069594,0.124680508,0.108845635,0.485770287,1.871983768,0.14780258771438062,1.010302235,0.216881924,0.379738216,0.104461262,8.95321660209903,3.1228070175438596,0.5156437703830037,0.0,0,0,0,0,0
1991.0,BBWI,BATH & BODY WORKS INC,,A,,1604.325,3418.856,523.082,1876.792,33.735,0.0,173.312,0.0,713.758,101.141,712.7,933.164,2145.507,730.05,0.0,520.12,1542.064,403.302,0.0,475.637,712.7,1657.084,1783.027,735.832,6280.718,6280.718,1876.792,0.0,267.315,1084.205,7732.725,30.875,0.469257845,0.064860032,0.15213276,0.0,0.0,0.317125085,0.0,0.117964021,0.208461544,0.605139605,0.341602186,8.745398789,0.208461544,0.380307461,0.451046783,0.548953217,1.0,0.078188435,8.137353724,0.117157306,0.116236711,0.484689615,1.837081761,0.1391216828085184,1.09975044,0.250782292,0.0,0.05069298,8.95321660209903,2.4334975369458127,0.5215273764089509,0.0,0,0,0,0,0
1992.0,BBWI,BATH & BODY WORKS INC,,A,,1784.13,3846.45,429.545,2267.617,41.235,0.0,150.0,322.119,541.639,101.73,788.698,1025.598,2369.44,803.707,0.0,720.778,1578.833,455.497,0.0,754.128,788.698,1813.948,2136.794,837.377,7086.096,7086.096,2267.617,9.117,274.844,1063.352,7732.725,27.5,0.463838084,0.057209016,0.187387851,0.0,0.0,0.276450233,0.0,0.118420102,0.205045691,0.649592452,0.334378761,8.866030945,0.205045691,0.238858238,0.410464974,0.589535026,1.0,0.071453938,8.25516587,0.11817184,0.113420281,0.471590168,1.842243107,0.19605818351986898,0.569591634,0.223338463,0.594711607,0.038996997,8.95321660209903,1.9130434782608696,0.5555236646778198,0.002370237,0,0,0,0,0
1993.0,BBWI,BATH & BODY WORKS INC,,A,,2220.625,4135.105,295.804,2441.293,320.558,15.7,250.0,125.939,650.0,130.681,698.939,956.723,2391.119,733.7,0.0,707.444,1693.812,390.999,15.7,448.139,698.939,1666.588,2397.112,1056.911,7419.588,7419.588,2441.293,2.617,275.101,1513.181,7732.725,17.75,0.537017802,0.453121378,0.171082476,0.00379676,0.00379676,0.365935327,0.0,0.094556003,0.169025696,0.564834232,0.322271129,8.912013578,0.169025696,0.266252351,0.409617652,0.590382348,1.0,0.066528178,8.327509803,0.142448745,0.098886892,0.403034022,1.794292527,0.10837427344650258,0.660071987,0.334223361,0.193752308,0.060457957,8.95321660209903,1.3523809523809525,0.5796979762303497,0.000632874,0,0,0,0,0
1994.0,BBWI,BATH & BODY WORKS INC,,A,,2547.666,4570.077,319.676,2760.956,242.78,25.2,0.0,0.0,650.0,128.939,798.989,1066.877,2606.151,870.44,0.0,797.555,1809.121,448.343,25.2,361.078,798.989,1692.145,2716.516,1292.399,7544.692,7544.692,2760.956,0.0,306.139,1750.111,7732.725,16.875,0.557466756,0.304405339,0.174516753,0.00551413,0.00551413,0.382950003,0.0,0.098104036,0.174830533,0.589721196,0.345428415,8.928732083,0.174830533,0.2354257,0.395862258,0.604137742,1.0,0.066987712,8.427504124,0.171299107,0.115371178,0.37026619,1.650889471,0.07900917205552553,0.885337794,0.287590082,0.0,0.0,8.95321660209903,1.4516129032258065,0.594413617100981,0.0,0,0,0,0,0
1995.0,BBWI,BATH & BODY WORKS INC,,A,,2800.032,5266.563,374.374,3201.041,1645.731,0.0,0.0,0.0,650.0,143.091,612.035,897.924,2609.021,958.953,0.0,716.575,1668.223,961.511,0.0,356.732,612.035,1741.456,3200.35,77.516,8117.037,8117.037,3552.641,650.781,250.857,2083.457,7732.725,16.75,0.531662111,2.296662596,0.136061222,0.0,0.0,0.395600888,0.0,0.182568973,0.116211465,0.53825178,0.321425293,9.001843655,0.116211465,0.203058942,0.316757437,0.607804559,1.109839268,0.047632014,8.569323106,0.00954979,0.11814077,0.330662711,1.541239894,0.06773525732057131,1.049454492,0.14881889,0.0,0.0,8.95321660209903,1.675,0.6076733535704405,0.123568445,0,0,0,0,0
1996.0,BBWI,BATH & BODY WORKS INC,,A,,1545.097,4120.002,409.26,1922.582,312.796,0.0,0.0,0.0,650.0,108.302,648.067,937.71,2786.222,1007.303,0.0,906.893,1778.484,434.208,0.0,712.069,648.067,1828.869,3526.256,69.337,8644.791,8644.791,2274.182,106.178,169.932,638.204,7732.725,17.125,0.375023362,0.344909488,0.220119553,0.0,0.0,0.154903808,0.0,0.10539024,0.157297739,0.527252424,0.322300678,9.064827892,0.157297739,0.33808701,0.431670664,0.46664589,1.182879066,0.041245611,8.323851617,0.008020668,0.116521383,0.443900027,2.098249224,0.17283219765427296,0.574747672,0.249424239,0.0,0.0,8.95321660209903,1.4270833333333333,0.8558869631616682,0.025771347,0,0,0,0,0
1997.0,BBWI,BATH & BODY WORKS INC,,A,,2031.151,4300.761,404.602,2044.957,746.395,0.0,0.0,0.0,650.0,130.472,706.314,1019.606,3144.269,1002.71,0.0,1093.412,1802.132,217.39,0.0,589.981,706.314,1519.908,3613.174,83.37,9188.804,9188.804,2396.557,-217.609,0.0,937.739,7732.725,26.5,0.472277116,0.682629238,0.254236866,0.0,0.0,0.218040249,0.0,0.050546868,0.164230005,0.565777646,0.342184794,9.125849888,0.164230005,0.317855094,0.419026307,0.475487245,1.171935156,0.0,8.366779753,0.009072998,0.109123015,0.353404432,2.136553043,0.13718060594392478,0.685788186,0.600174801,0.0,0.0,8.95321660209903,1.8761061946902655,0.8401243407852702,-0.05059779,0,0,0,0,0
1998.0,BBWI,BATH & BODY WORKS INC,,A,,2318.184,4549.708,347.356,2233.303,870.317,100.0,0.0,0.0,550.0,124.203,697.443,983.443,3283.966,1119.67,0.0,1247.935,1853.945,2053.646,0.0,571.014,697.443,1361.761,5537.033,77.715,9346.911,9346.911,2584.903,1740.03,0.0,1070.249,7732.725,34.125,0.509523688,0.697405714,0.274289031,0.021979433,0.0,0.235234657,0.0,0.451379737,0.153294014,0.530459641,0.351342385,9.142908175,0.153294014,0.246272002,0.40748659,0.490867326,1.157434974,0.0,8.423038104,0.008314512,0.119790378,0.29930734,2.054397997,0.1255056368452657,0.608314332,0.060479265,0.0,0.0,8.95321660209903,2.275,1.2170084321894945,0.38244872,0,0,0,0,0
1999.0,BBWI,BATH & BODY WORKS INC,,A,,2246.277,4087.689,375.405,2147.077,817.268,250.0,300.0,300.0,400.0,130.449,897.139,1169.582,3629.92,1050.913,0.0,1238.206,1821.604,460.759,0.0,586.326,897.139,1229.612,6109.371,108.794,9723.334,9723.334,2147.077,34.503,0.0,1008.071,6597.8125,30.6875,0.549522481,0.660042029,0.302911009,0.061159252,0.0,0.246611472,0.0,0.112718702,0.219473399,0.642061612,0.373320509,9.182386683,0.219473399,0.186299793,0.445631749,0.52525449,1.0,0.0,8.31597966,0.01118896,0.108081549,0.300808599,2.378687322,0.14343703740671074,0.640266678,0.283117639,0.75,0.073391102,8.794493433682403,2.3270142180094786,1.494578232345954,0.008440711,0,0,0,0,0
2000.0,BBWI,BATH & BODY WORKS INC,,A,,2067.798,4088.122,446.176,2316.455,563.547,0.0,0.0,250.0,400.0,127.549,876.016,1147.162,3708.363,1157.14,0.0,1000.185,1628.582,427.905,0.0,769.095,876.016,1394.619,2167.869,93.745,10104.606,10104.606,2316.455,-9.9,0.0,1067.613,8799.094,20.66,0.505806334,0.563442763,0.244656348,0.0,0.0,0.261149985,0.0,0.104670311,0.214283233,0.704393147,0.366997288,9.220845598,0.214283233,0.172677648,0.398369227,0.566630595,1.0,0.0,8.316085556,0.009277452,0.114516093,0.341139281,2.471698741,0.18812917031341042,0.580131193,0.298077844,0.625,0.0,9.082404040620661,1.8781818181818182,0.5302848104826617,-0.00242165,0,0,0,0,0
2001.0,BBWI,BATH & BODY WORKS INC,,A,,2682.0,4719.0,337.0,2744.0,1375.0,150.0,0.0,0.0,250.0,129.0,748.0,1025.0,3530.0,966.0,0.0,1319.0,1798.0,519.0,0.0,969.0,748.0,1359.0,2552.0,79.0,9363.0,9363.0,2744.0,232.0,0.0,1363.0,7957.95,18.55,0.56834075,1.042456406,0.27950837,0.031786395,0.0,0.28883238,0.0,0.109980928,0.158508159,0.570077864,0.377015914,9.144627829,0.158508159,0.091107872,0.381012926,0.581479127,1.0,0.0,8.459564079,0.008437467,0.10317206,0.287984743,1.984106802,0.2053401144310235,0.347781218,0.248554913,0.0,0.0,8.981926707981462,1.2890896455872134,0.5407925407925408,0.049162958,0,0,0,0,0
2002.0,BBWI,BATH & BODY WORKS INC,,A,,3606.0,7246.0,306.0,4860.0,2262.0,0.0,300.0,150.0,547.0,150.0,872.0,1148.0,3370.0,966.0,0.0,1259.0,2386.0,502.0,0.0,795.0,872.0,1492.0,2906.0,151.0,8445.0,8445.0,4860.0,-34.0,125.0,2347.0,6584.57,12.59,0.497653878,1.796664019,0.173751035,0.0,0.0,0.323902843,0.0,0.069279603,0.120342258,0.481139983,0.399052694,9.041448235,0.120342258,0.11255144,0.329285123,0.670714877,1.0,0.017250897,8.888342869,0.017880403,0.114387211,0.205906707,1.165470604,0.10971570521667126,0.38490566,0.298804781,0.274223035,0.041402153,8.792484312121179,0.9882260596546311,0.4010488545404361,-0.004692244,0,0,0,0,0
